710:0.32470524 -0.1929752 -0.57149374 0.68972915 0.13473402 0.2916812 -1.5636505 -0.171194 -0.8791236 0.09520619
205:0.22058551 0.08306918 -0.13959156 0.5349485 -0.17277485 0.24530703 -0.22182249 0.5135001 -0.48356745 0.36637107
45:0.26744178 -0.004756979 0.31045312 0.38219056 -0.5214879 0.04568351 -0.033994783 0.4285848 -0.1325271 0.11680205
515:-0.14905865 0.21629183 0.17753206 0.37002823 -0.5750032 -0.14143868 0.17473143 0.25306398 -0.3469883 0.35946387
574:0.62994057 -0.48852906 0.08279646 0.10538534 -0.36147645 0.60702324 -0.14536066 0.49643248 -0.37363124 0.16908273
858:-0.18390584 -0.47040588 0.10345893 -0.07851283 0.31871215 0.18665908 0.2652921 -0.011115894 -0.30947283 -0.24119467
619:0.18407123 -0.20567268 0.032801606 0.08522041 0.0065701506 0.64310586 -1.1205703 -0.08969726 -0.4676997 0.2527796
507:0.46492192 -0.10240495 0.41486037 0.41753787 -0.2110378 0.08207928 -0.23613466 0.0022409013 0.32383677 0.5570324
113:0.4924268 0.032444566 -0.14219114 0.16712742 -0.59424984 1.001336 -1.0401819 0.0005845787 -1.048527 0.21460415
34:0.15395863 0.031126454 0.18862607 0.23846105 0.3299547 -0.08629806 0.113647856 0.5623039 -0.28004298 -0.25905135
563:0.116172634 -0.082438745 -0.020423952 0.06571942 -0.84126294 0.40630284 -0.5148437 0.080985926 -0.73283863 0.49888456
381:0.057313837 0.66308475 0.40585163 0.5647046 -0.04933843 0.2577822 -0.043556757 0.06591695 -0.10233243 0.42673677
455:-0.22604583 0.40136164 -0.01943441 0.8598347 0.22384498 0.19368154 -0.83201945 0.08653998 0.2888586 0.73071
388:0.08673828 0.08865191 -0.021657063 0.49604422 -0.11352332 0.08724796 0.40242136 0.4506942 -0.8639386 0.3691742
974:-0.0007954952 -0.561607 -0.15628082 0.24386877 -0.15964815 -0.13048783 0.21539967 -0.11797138 -0.24778666 0.50519514
169:0.16300255 -0.09608575 0.41893172 0.6523337 0.052827828 0.71502143 -1.0322547 -0.27529788 0.7133215 0.46914798
444:0.05386652 -0.18262987 0.082258075 0.15123694 0.06922028 0.105959885 -0.2687553 0.073880404 -0.053569037 0.26971424
193:0.16190697 -0.25344852 0.29745552 0.9242749 -0.6189263 0.118168235 -0.09593098 -0.115377806 0.3338514 0.2907061
302:0.15813269 -0.0044769514 0.1084064 0.13611259 -0.5218699 0.3592338 -0.100251965 0.38574275 -0.88075334 0.55613726
153:0.47943613 -0.03662129 0.5855778 -0.21543472 0.88221234 -0.18044098 -0.12950712 -0.017392261 0.35512066 0.63118947
844:-0.22051618 -0.44082573 -0.18201634 0.41741294 -0.35300747 0.63204867 -0.8113574 0.09056116 -0.6189885 0.32636726
335:-0.034967706 -0.3208854 -0.19985849 0.27371976 -0.5487718 0.09681355 -0.14213657 0.2968946 -0.4091483 0.71244985
885:-0.16175413 -0.35780206 -0.16969393 0.5177342 0.036369495 -0.37987125 -0.21166353 -0.18519445 -0.14037 -0.285668
735:0.6302847 -0.91751385 0.10829787 -0.07356005 -0.1762499 0.532729 -0.5599055 -0.007736643 -0.23232843 -0.22715312
664:-0.13230257 -0.6373303 -0.18204798 0.8871019 0.22295895 0.48881462 -1.1743236 0.22501048 -0.65272677 -0.035695728
93:0.366919 0.28865495 0.14739339 0.35206237 -0.3172003 0.36291227 -0.6348188 -0.36945373 -0.02753917 -0.07278954
158:-0.5916661 0.34783283 0.33119377 0.75452673 -0.047093034 -0.15016954 -0.5367187 -0.07132553 0.2997082 0.26684436
458:-0.12646373 -0.24924925 -0.17388435 0.30055127 0.039877597 0.6205654 -0.6656045 -0.020064842 -0.5076409 0.45086348
997:0.39951667 -0.34285134 0.017002605 0.37394294 -0.002787752 0.1053534 -0.009366975 0.46398896 -0.19466157 -0.21670392
182:-0.21405661 -0.23587063 0.01236294 0.58922714 -0.048759792 -0.023820393 -0.7332516 0.257047 -0.53155106 0.3578961
147:-0.043941084 -0.19114995 0.27562404 0.42398384 -0.09348637 0.5404018 -0.1748318 0.25043076 -0.1460816 0.35540923
616:0.008537641 -0.19575955 0.10026512 0.61939377 0.32315937 -0.109605245 -0.39615372 0.37873542 0.12135889 0.6840748
589:0.15590674 -0.026083812 0.5594097 -0.12505871 0.19240268 -0.08793252 0.2787612 -0.00943722 -0.053206775 -0.12920545
544:0.5518564 -0.49285516 -0.1195582 0.54815775 0.046961006 0.06438972 -1.0444213 -0.11698262 0.10950042 0.30261606
436:0.121853456 -0.10386702 0.13560979 0.54757136 -0.13789399 0.40218922 -1.0010134 -0.021146461 -0.3060857 -0.028176086
862:-0.009134358 -0.65417045 -0.24240881 0.7058034 -0.6181519 0.78055805 -0.55916 0.24695152 -0.5985457 0.45723832
836:0.054045416 0.021414364 -0.02993582 0.3783667 0.016023641 0.44018254 -1.1068804 -0.6028709 -0.26322597 -0.05050247
697:0.29233736 -0.6756425 -0.37224063 0.5089413 -0.5823476 -0.002624155 -0.4736472 0.0015438824 -0.632089 0.15778168
12:0.14042625 -0.4609633 0.03646901 0.05990612 0.09693816 0.6772503 -0.9292063 -0.38627085 -0.44140652 -0.24878715
223:0.15459421 -0.2357266 0.35792312 0.10679622 -0.3988622 0.05955897 0.23645726 0.1878069 -0.04922562 -0.10770872
541:0.36590272 -0.49188566 -0.017250754 -0.12275709 -0.10747266 -0.054195996 0.34296027 -0.104088955 -0.32010472 -0.2323097
66:0.07004782 -0.61052495 0.2637804 0.45216623 0.09103848 1.2415172 -1.3635291 -0.79643726 -0.9121189 -0.32052457
216:0.28402892 -0.30456206 0.25375798 0.6147596 0.16223803 0.36467397 -0.43718964 -0.10313326 0.4105135 0.11987559
89:0.6454525 -0.29030266 0.21824111 0.28973818 -0.2495533 -0.367083 -0.8346728 -0.4595871 -0.08002825 0.102801375
963:-0.124697305 -0.52159506 -0.25169992 0.47538662 0.26413664 -0.670648 0.23418775 0.22333826 -0.21196884 1.1501616
608:-0.17287795 -0.37929738 0.37092203 -0.20773138 -0.056677133 0.068621166 0.27871948 0.1686871 -0.33397296 -0.11346764
124:0.18904087 0.037948757 0.20526172 0.46339074 -0.5798608 -0.09744783 -0.5079848 0.21177694 -0.34960064 -0.1271218
84:-0.20644848 -0.04533863 0.21279737 0.2877589 -0.08655184 0.10748167 -0.45575 -0.059193783 -0.95658886 0.556055
833:0.42183658 -0.24565904 -0.43320495 0.5431508 0.017351683 0.436724 -1.139698 -0.34230885 -0.38368663 0.0610489
638:0.032671258 0.28184688 0.011576189 0.41768226 -0.4028028 -0.27043658 -0.41493416 -0.032096233 -0.6261975 0.12801298
8:-0.034339953 0.24768308 0.08697971 0.41163105 0.4147681 0.22535764 -1.2162284 -0.2016564 -0.08959109 0.20812126
73:-0.1704037 0.20489025 0.26236805 0.21383537 -0.11787881 -0.050431326 -0.1154435 -0.04356669 -0.36343443 0.16990946
941:-0.11288111 -0.364847 0.035847053 -0.21678999 0.3370601 -0.29152307 -0.13053733 -0.5220124 -0.23391455 0.94157624
307:-0.10872808 -0.1368454 0.0072205556 0.09592609 -0.52646625 0.6481594 0.07686207 0.9291345 -0.6814608 0.47553876
678:0.037635036 -0.5310684 0.079887934 -0.18811683 -0.27262908 0.2523722 0.0625691 -0.09182553 -0.5127127 0.10924987
501:0.27407876 -0.15236695 0.1339831 -0.09985455 -0.5958686 0.40282997 0.0735983 0.42203858 -0.6389771 0.46232656
519:0.2742762 -0.11800531 0.029301759 0.91525435 -0.012357164 0.71392393 -0.52896845 -0.5691749 0.12287242 0.20411342
276:-0.1875186 0.34867296 0.123025306 1.0896347 -0.1804292 0.13085999 -0.40612498 -0.2484004 0.38980952 0.32569334
164:0.70232433 -0.059474193 0.18594003 0.22176988 -0.6738669 -0.12742053 -0.14263847 0.18989138 -0.2745654 0.46814835
170:0.4195609 0.06735542 0.47613302 0.3426202 -0.21646917 0.57176423 -0.35723215 -0.29926586 0.11773675 -0.020670231
425:0.09442591 -0.13065465 -0.096123695 0.4089561 -0.4844427 -0.22038123 -0.2129162 0.42281863 -0.6864904 0.37625614
78:0.23069845 -0.42379653 0.056854356 0.016068542 -0.30472782 0.80665284 -0.7772061 -0.25896856 -0.5341066 0.30165583
881:0.10460826 -0.2473954 -0.71854264 0.45468166 0.2565469 0.45056888 -0.9052042 -0.054882444 -0.52642715 0.14575854
526:0.026002029 -0.14481999 0.16868766 0.3553906 -0.8614626 0.26733905 0.22549707 0.3230131 -0.31789207 0.17734616
649:-0.06717456 -0.25329968 0.08326574 0.3186352 0.025574675 -0.11208147 -0.048454247 0.5317579 -0.27581507 0.017999217
993:-0.13460168 -0.05189315 -0.6304712 -0.059728865 -0.59997684 0.60614985 -0.31005576 0.18954314 -1.1747432 0.27584305
952:-0.020708699 -0.02226331 -0.021843044 -0.046708178 0.32085577 -0.38546792 -0.2396413 0.10413548 -0.2855723 0.9045239
461:-0.20389198 0.4894529 0.10649418 -0.018897263 -0.28607 0.09248551 -0.2169921 0.4993623 -0.56803507 0.5062107
324:0.27145442 -0.12851258 0.010412573 0.14537574 -0.50985885 -0.08378289 -0.36503842 -0.10884752 -0.48915273 0.26015583
332:0.8022902 -0.038153984 0.029444993 0.38562524 -0.14289673 0.69336927 -1.0168247 -0.4476618 -0.10922066 -0.21796164
175:0.3511712 -0.1822447 0.34564668 0.10374142 -0.53411347 0.2710027 -0.22069934 0.43304887 -0.19967611 0.18611278
