205:0.37337282 0.12064429 0.21375835 -0.17887904 -0.18449509 0.3721347 -0.17769887 -0.22282849 0.06446406 0.02729646
45:-0.1922262 0.3843024 -0.12661776 0.081645414 -0.3125729 -0.10957171 -0.11611685 -0.27222556 -0.07766858 0.034652203
515:0.3177843 -1.0035903 -0.17748204 -0.97695976 -0.026504748 1.3545877 0.8929206 0.07950665 0.33410797 -0.039327327
574:0.82170975 -0.19833307 0.47382244 0.054397132 -0.26663026 0.26218578 -0.5610111 -0.9476141 -0.44953737 0.28050026
98:0.62135786 -0.2897945 0.40782717 -0.6424128 -0.85570127 0.15021671 0.24195766 -1.5291492 -1.1632308 0.14957623
619:0.655629 0.057690322 0.5459353 -1.0494883 -0.22270128 0.89088815 -0.19771533 -0.22873686 0.23861593 -0.42660367
507:0.16685994 0.1460893 0.6306476 -0.3593408 -0.35075536 0.6521485 -0.5985403 -0.1470477 0.15796345 -0.6110932
113:0.6270157 0.3060808 0.16688333 0.24345392 -0.34005588 0.5957507 -0.46341416 -0.18456803 -0.11351406 -0.3338844
34:-0.19392475 0.22711012 0.48450387 0.2053256 -0.114185914 0.48854956 -1.0208843 -0.11538786 0.34674907 -0.16541189
563:0.08725742 -0.11743651 -0.6111099 -0.19444981 -0.14861408 0.0946792 -0.6884105 -0.219464 -0.09866882 0.41604975
381:0.111562416 -0.21044959 0.4705964 0.10862947 -0.21267389 0.24256817 -0.86595803 -0.23966672 -0.2156253 0.084903866
455:0.7770011 0.399521 -0.52525586 -0.5270991 -0.0806047 0.82089645 -0.095371135 0.746435 -1.6294934 0.24872337
624:0.032193683 0.25664532 -0.183953 -0.08984285 -0.3214483 0.108694255 0.26783636 -0.016663153 0.2910032 -0.15439326
67:-0.08399901 -0.049943294 -0.066139795 -0.21917301 0.011428142 0.11407724 -0.47881198 -0.035283096 -0.054286003 0.18823083
310:0.3834607 -0.11442612 0.032997895 -0.06403219 -0.40389585 0.143483 -0.27002028 -0.487386 -0.10791785 -0.047736827
444:-0.527154 0.14943342 -0.12735747 -0.10007669 -0.54228354 -0.4971587 0.06398375 -0.1106707 -0.4129542 0.40270016
120:0.50990516 -0.41128534 -0.44117114 0.02524878 -0.68414396 -0.0029572614 0.05674623 -0.5259429 -0.33156276 0.01665696
193:0.38223824 -0.116367705 0.56216156 -0.24796994 -0.085856624 0.37076145 -0.75497395 -0.25150102 0.10584293 0.0034384425
153:-0.02745912 -0.025114303 0.38241634 -0.28958008 -0.3889773 0.18598199 -0.38779867 -0.58090186 0.061260406 0.023408107
664:0.1993497 -0.5102662 0.20343369 -1.143275 -0.37646413 0.29729226 -0.13474427 0.37972343 -0.4064242 -0.4925832
93:0.47354636 -0.17859976 0.112390585 0.09729474 -0.53280133 0.23159075 -0.39022475 -0.2742572 0.22179511 0.079772234
158:0.17866947 0.11434058 0.18115856 -0.031731986 0.1567258 0.46359187 -0.54533917 -0.0090397 0.1969783 0.15739714
458:0.5452556 -0.35242102 -0.52769053 -0.6938737 -0.8706773 -0.30619836 0.009964245 -1.4956445 -0.725989 -0.21089885
142:0.006665755 -0.27988514 -0.26288956 -0.4560965 -0.033545643 -0.13216886 -0.42402875 -0.20842959 -0.24719776 0.48795104
182:-0.15286018 -0.28306332 0.05782461 -0.5347413 -0.64310795 0.008111538 -0.08571219 -0.66126674 -0.78218 0.3277611
147:0.058300003 0.09072223 0.22390771 -0.3111479 -0.106351875 -0.24592076 0.19470254 -0.7693737 -0.17438562 0.19380064
686:0.17099932 0.183252 0.10605141 -0.069638155 -0.36310017 -0.016664164 -0.53983647 -0.023340119 0.070625946 -0.16791691
616:-0.26128995 0.51323324 -0.08240558 0.15491259 -0.36011323 0.030183636 0.17819609 -0.045607466 0.09048942 0.12510969
589:-0.8247987 -0.072426155 1.2804624 -1.5826641 -1.097455 0.6344201 0.025056409 -0.23323916 -0.8020201 -0.21394402
544:-0.13992107 0.115594976 0.18170711 -0.2808935 -0.4630659 0.33269826 -0.06200719 -0.40457007 0.15966448 -0.16908349
436:0.4344181 0.024762455 0.553387 -0.20326163 -0.24962367 0.8753625 -0.27435848 -0.19195205 0.5689049 0.14482136
12:0.09495223 0.16490343 -0.20954719 0.11448571 -0.2018433 0.20417129 -0.5049584 -0.27698946 0.026890596 0.30481124
223:0.10666905 0.12287 -0.1989714 -0.1510149 -0.2924774 0.2738093 0.20542844 -0.14613912 0.23210494 -0.24228336
541:0.59795946 0.82153755 0.6179947 0.3188344 -0.6425155 -0.37852326 -0.9718652 -1.006654 -0.09283608 -0.3434624
66:0.4388597 -0.098165706 -0.24761075 -1.0652549 0.20174327 -0.33908632 -1.2552327 0.64678127 -0.5439648 0.53416485
89:0.10112407 0.017162548 0.45256206 -0.12029646 -0.019580103 0.41146022 -0.48077586 0.18734574 0.24092191 -0.08759439
51:0.39594457 -0.21667255 0.8371143 -0.11121821 -0.37776566 0.36787632 -0.17092063 -0.5977877 -0.31167278 -0.34800375
608:0.9322742 -0.058016486 -0.0011961645 -0.28470242 -0.62331074 0.19111961 -0.44569606 -0.53075 -0.3078519 -0.28260398
124:0.547975 -0.3081232 0.21208248 0.051012345 -0.7561937 0.4851554 -0.6662452 -0.2986417 0.41063938 -0.3993544
638:0.27324829 -0.22126228 0.26134765 -0.67972505 0.63877803 -0.9009979 0.6902623 -0.8626048 0.49718437 0.8424868
8:0.018087078 -0.16875911 0.3336048 -0.45495674 -0.050564546 0.47310007 -0.41397706 -0.74653673 0.18000051 0.36124235
689:0.25348175 0.034331784 1.0479319 -0.9747072 0.55444854 -0.12347258 -0.586401 -0.8462348 0.5292024 -0.77303773
400:0.7372001 -0.2165663 0.22227846 -0.38064066 -0.29573286 -0.1080696 -0.042728208 -0.8355443 0.23393783 0.11512103
73:0.1267563 0.16873352 0.28167182 -0.27383834 -0.23820974 0.40529132 -0.33358535 -0.080010876 -0.014985369 -0.022139328
411:0.3986059 -0.069218785 0.517963 -0.19770697 0.033779267 0.6349999 0.04527229 -0.33512995 0.3735102 -0.40221795
620:-0.2599831 0.15945233 0.059213046 -0.06600799 0.076901525 0.45065835 -0.45543182 0.076895654 0.14152107 -0.08901774
307:0.10333393 -0.22119941 -0.13049382 -0.47300372 -0.12992522 0.51411563 0.07014467 0.286674 0.04294142 -0.4756904
678:-0.02425615 -0.36379394 0.24178168 -0.6011165 -0.067303315 0.23099518 -0.5391002 -0.48783556 -0.4460542 0.5228174
501:0.018172387 0.04220071 0.27681482 -0.3801229 -0.0050759115 0.23309968 -0.60144895 0.0013011312 0.00021193744 0.039117754
519:-0.22923072 -0.32204854 0.2667413 -0.39105886 0.42588654 0.059026606 -0.3060677 0.26135904 0.010159712 -0.60157907
276:-0.38434395 0.1537656 -0.063545614 -0.08921623 0.0047136904 0.38735956 -0.625593 -0.07252855 -0.08622057 0.08029448
164:0.66820246 -0.037703373 0.33933055 -0.31844586 -0.54101616 -0.0625173 -0.41865996 -1.0081273 -0.22334616 -0.087293044
170:0.48957366 -0.75174564 0.51491815 -0.6901681 -0.72317386 0.55978006 -0.8346659 -0.59844327 -0.78691727 0.21650279
425:-0.06314964 0.10171901 0.34800807 -0.6656266 -0.092140995 0.26474017 -0.58105433 -0.092110045 -0.09441935 -0.023607675
526:-0.022203568 -0.06506872 -0.46620032 -0.13977395 0.027930044 0.030392315 -0.39345488 -0.16641289 -0.17112793 0.45602325
675:-0.09989912 0.14824761 0.2630389 -0.21176483 0.03273993 0.31976563 -0.82944393 -0.077577494 0.14801136 0.09645044
461:-0.19697733 0.2355063 -0.15843093 -0.14238921 5.4997094e-05 0.39424953 -0.45794058 -0.04477986 0.08840333 0.08061744
324:0.25945133 -0.26983395 0.32302907 -0.15816969 -0.51317537 0.014011255 -0.8171976 -0.89489967 -0.04353009 0.14567806
332:0.17590003 -0.040703364 0.712411 -0.8680835 -0.22967143 0.0568256 -0.2976716 0.25487483 -0.41932702 0.37147784
175:0.5814313 0.038988456 0.6803135 -0.22057968 -0.2383319 0.38765562 -0.42956364 -0.31410965 -0.09680681 -0.18841773
19:-0.2313258 0.0224547 -0.005073475 -0.35358873 -0.37395278 -0.13007347 -0.7367001 -0.9719387 -0.15966621 0.13041405
313:0.81976974 -0.21466558 0.41155624 -0.46958372 -0.52521056 0.5293146 0.058899567 -0.27394664 0.08248608 -0.122121684
362:0.18045378 0.15011938 0.537758 -0.45829782 -0.17741929 0.7371051 0.11174626 -0.11557628 -0.019791879 0.080158256
265:0.06504578 0.03902141 0.017389016 -0.08462117 -0.010522698 0.59873205 -0.24111557 0.0044930154 0.2304958 -0.12586726
100:0.2519844 -0.01115821 0.3480874 -0.30793655 -0.31907848 0.39536923 -0.24558876 -0.22417635 0.48280424 -0.2686436
23:0.39738318 0.06657674 -0.59575063 -1.341122 -1.2149675 -0.43783683 0.040359553 -0.8938991 -0.96045744 0.0529129
433:0.6350681 -0.17425896 -0.016700761 -0.08553742 -0.95524126 -0.45470163 -0.24976437 -0.97775435 -0.6731832 0.24846396
62:0.5245421 -0.15264532 0.6176608 0.033733483 -0.25377175 -0.08616766 -0.95754033 -0.5070188 -0.009351259 -0.11729812
552:0.12349247 -0.36990955 0.34813735 -0.34385267 -0.49374047 0.33149654 -0.325962 -0.31790096 0.05189355 0.23474185
580:1.0113593 0.052448086 0.07488209 -0.79685235 0.06529919 0.47936746 -0.27977368 0.07871854 -0.2953282 0.067709625
135:0.13183208 0.006383844 0.38092965 -0.14658795 -0.0834507 0.43018016 -0.5669219 -0.31413376 0.36874205 -0.06150605
128:0.5975353 0.25079995 0.48104838 0.33937407 -0.8221172 -0.54482734 -1.1035517 -0.8249432 -0.17203753 -0.5913027
4:0.03326581 0.39282086 -0.28784552 0.088518284 -0.20524573 0.035945233 0.12922509 0.03714674 0.30811447 0.09004245
121:-0.65337247 0.046235558 -0.37106586 -0.049263418 -0.5347236 -0.2512942 -0.13000318 -0.59769917 -0.21938 0.15867485
343:0.64401 -0.7660227 0.5889658 0.09514757 0.30165264 0.031983424 -0.4283221 -0.8886116 -0.05375445 0.55467445
404:-0.037992276 -0.12174146 0.08898755 -0.08079044 -0.14919043 0.38210747 -0.5462125 -0.30783838 -0.1950463 0.51667404
523:0.4995933 1.0862966 -0.22508362 0.23960578 0.47008583 0.102270715 -0.571509 0.18272255 0.605325 -0.39854175
88:0.5548772 0.26586735 0.47778878 -0.0603638 -0.39070204 0.33161712 -0.43652284 -0.3885272 0.37001455 -0.2762427
598:-0.2506031 0.13871051 -0.35043684 -0.05410608 -0.20121808 -0.119207345 -0.012357483 -0.05840161 -0.007282363 0.4980749
421:0.7095859 -0.24529164 -0.25029823 -0.68437713 -0.21834971 -0.24575107 -0.4574647 -0.51843363 -0.5741596 0.8012016
450:-0.41614625 -0.1928043 -0.38912678 -0.32396594 0.14297669 0.26953882 -0.6206037 -0.299771 -0.115442224 0.31082955
77:0.13306123 -0.16965722 0.1710478 -0.5910104 -0.4407886 0.3654749 -0.049485493 -0.38509047 0.19317293 0.30935678
415:0.19949593 -0.22512151 -0.31574792 -0.26117975 -0.5188511 -0.031068077 -0.20967604 -0.33364666 0.11479328 0.4365498
40:-0.09941396 -0.09938431 0.6075221 -0.45139498 0.6493993 -0.66462857 0.62396055 -0.83586967 0.7459032 1.0251261
534:-0.035616618 -0.3064535 -0.6420788 -0.10053098 -0.049548753 -0.14217047 -0.21452099 -0.39069602 -0.58374894 0.49304548
593:0.6248398 -0.46951064 0.11485344 -0.46406075 -0.41752708 0.18674691 -0.1928325 -0.62864846 -0.39019793 0.40969387
674:0.3261903 0.003970918 -0.32429036 0.09467958 -0.015721353 0.13008614 -0.6250177 -0.32582977 0.0074517806 0.6658049
318:-0.025514454 0.20148775 -0.36652505 0.113174774 -0.19229639 0.025807954 -0.19663356 -0.18562354 0.15501918 0.21287511
378:-0.98749834 0.5235111 0.51440954 -0.3568352 0.006346256 0.51399714 0.5839407 0.251616 -0.12740906 1.0687816
110:0.6265114 -0.2778979 0.46844065 -0.036455203 -0.13950877 0.4659862 -0.6869685 -0.75672364 0.32520035 -0.0031073175
469:-0.0043284968 -0.16682385 0.2518232 -0.39798537 -0.5251093 0.31903937 -0.96148 -0.46461424 0.07488338 0.09741325
604:-0.46876812 -0.43209583 0.4537552 -0.6742129 -0.50742805 0.030378096 -0.10239557 -0.17228921 -0.12927955 0.09897348
504:0.112745 -0.09401312 0.22867022 -0.32105651 -0.6444195 -0.10781548 -0.20393318 -0.729589 -0.2067293 0.42813644
475:0.39782587 -0.23660873 0.5549264 -0.66749436 -0.16793275 0.12611315 -0.5698017 -1.1324136 -0.16847093 0.23276135
295:-0.108684324 -0.3620624 0.30842152 -0.5434483 -0.5437288 -0.463658 -0.4019986 -0.4400839 -0.6175024 0.0922055
320:0.39029846 -0.14768803 -0.23728763 -0.2663464 -0.5710466 0.12648998 -0.15642084 -0.7121354 -0.0045935633 0.14279543
481:0.2019951 0.015679909 0.3643931 -0.5224415 -0.13931887 0.3866798 -0.34460846 0.045704838 0.10615264 -0.13755563
15:-0.1860662 -0.043642722 0.13793798 -0.35325578 0.16395317 0.21870959 -0.77652556 -0.09254567 0.112233505 0.27959546
549:0.25148088 -0.3846667 0.41927555 -0.49355102 -0.5558467 0.36619574 -0.29935732 -0.017789112 -0.36472178 0.0715589
269:-0.04827357 -0.43146238 0.10674077 -0.7330928 -0.16382109 0.75596404 0.17851715 0.18093291 0.10733348 -0.75108904
486:0.18998753 0.29758948 0.10924218 -0.3317698 -0.3052039 0.04111455 -0.6381385 -0.28946054 0.00974439 -0.16164827
104:0.43294588 -0.5206589 0.6439942 -0.49145246 -0.7324429 0.27329388 -0.7485414 -1.2609223 -0.15125188 -0.6243305
396:0.4306339 -0.48387474 0.2783165 -0.31214502 -0.66454697 0.03791381 -0.55504704 -0.96238387 -0.30669257 -0.22965874
90:0.96152645 -0.23126549 1.027083 -0.048139893 -1.1734693 -0.44236168 -0.28809825 0.29577678 0.059709862 -0.7231321
556:-0.028327588 -0.34716 0.13838111 -0.41527596 -0.15801547 0.64026946 -0.054731607 -0.11748393 0.038639743 -0.38162422
9:0.76561916 -0.020795934 -0.09180967 -0.19028859 -0.709 -0.15347245 -0.28305042 -0.8723892 -0.045359664 -0.0034065945
141:-0.54941094 0.026406512 0.030383628 -0.15299395 0.2374759 0.43412116 -0.64180064 0.030592207 0.056062724 -0.16613787
139:-0.4179662 0.42705032 0.09932973 -0.27731082 -0.09239586 0.07923789 0.08465615 0.01469116 0.022743085 0.029119875
181:-0.044518072 0.02491258 -0.30480853 -0.074442714 -0.3145241 -0.3773645 0.10539172 0.10530219 0.049557116 0.5448154
132:-0.6176301 -0.22697307 -0.7550448 -0.0834401 0.19504459 0.27236825 -0.50413543 -0.49160758 -0.18346012 0.3793996
201:0.20888583 -0.022807611 0.24872096 -0.30821884 -0.3010977 0.11429653 -0.47261524 -0.3352509 0.12462607 0.13002777
385:0.03442597 -0.0884336 0.0076343096 -0.60461175 0.05405555 -0.12650365 -0.59595406 -0.6915631 -0.2962734 0.5368427
33:-0.508156 0.11526165 -0.26052496 -0.0469614 -0.5625969 -0.5462792 -0.08535114 -0.31122696 -0.46452525 0.14885026
273:0.114245854 -0.5379034 0.36660737 -0.8488655 -0.08918289 0.7832844 0.3905709 0.25762698 -0.0063105416 -0.37276307
567:-0.20518413 0.1422512 -0.216744 -0.45081225 -0.17721617 0.22912598 0.06408886 -0.8481056 -0.25624788 0.4239055
650:-0.10443966 0.21796235 -0.09415608 0.09056956 -0.46753752 -0.29645374 0.17977643 0.15335545 0.22845025 -0.1847495
497:0.48720947 -0.03277214 0.5970164 -0.3968686 -0.4616225 0.461457 -0.43553343 -0.46411955 -0.03586872 -0.3833387
197:0.5979275 -0.012973684 0.055761304 -0.15760131 -0.38840786 0.09861794 -0.18217015 -0.14232378 0.12963438 0.43665612
346:0.5691931 0.11087925 1.03307 -0.22928548 -0.2032756 0.28598714 -0.32446113 -0.0662541 0.39801776 -0.18585235
670:0.6791364 0.17819054 0.686472 -0.3534355 -0.16439827 0.30545336 -0.46808678 -0.45343265 0.20307845 -0.21303514
613:0.1597637 -0.10132788 0.3750521 -0.29077956 -0.25216436 0.23996022 -0.4077576 0.040194638 -0.1870266 -0.22683418
280:0.5647271 -0.08406961 0.114534594 0.040971167 -0.54252875 0.31985593 -0.49052244 -0.04129191 -0.024151184 -0.19839028
